filename,subject,q1,q2,q3,q4,mora,word,initial_tone,final_tone,accented_mora,mora_dur,mora_int,mora_f0_max,word_dur,word_int,word_f0_range
P20211210_16_46_Q106_T17_27_07,P20211210_16_46,60,90,25,1,me,gomennasai,%LH,LHL%,na,0.1479854405356421,51.887193088331756,113.74310466163455,0.6737231898070026,54.37170986992736,19.510578523800135
P20211210_16_46_Q106_T17_27_07,P20211210_16_46,60,90,25,1,n,gomennasai,%LH,LHL%,na,0.05792851126230736,51.54681478897952,115.49971730978423,0.6737231898070026,54.37170986992736,19.510578523800135
P20211210_16_46_Q106_T17_27_07,P20211210_16_46,60,90,25,1,na,gomennasai,%LH,LHL%,na,0.1436042926250476,52.11898095181102,115.27640141074626,0.6737231898070026,54.37170986992736,19.510578523800135
P20211210_16_46_Q106_T17_27_07,P20211210_16_46,60,90,25,1,sa,gomennasai,%LH,LHL%,na,0.20310728421904511,57.5904940842754,123.25633947399878,0.6737231898070026,54.37170986992736,19.510578523800135
P20211210_16_46_Q106_T17_27_07,P20211210_16_46,60,90,25,1,å,gomennasai,%LH,LHL%,na,0.05781441356748185,52.04076533913308,123.17610559018046,0.6737231898070026,54.37170986992736,19.510578523800135
P20211210_16_46_Q107_T17_33_14,P20211210_16_46,35,39,64,0,go,gomenne,%LH,LHL%,n,0.06750084603674539,47.182201690074635,111.33133288776015,0.4519232120532093,53.86746684029828,49.1083114996418
P20211210_16_46_Q107_T17_33_14,P20211210_16_46,35,39,64,0,me,gomenne,%LH,LHL%,n,0.13913410030086498,52.92394432267763,118.9309915223107,0.4519232120532093,53.86746684029828,49.1083114996418
P20211210_16_46_Q107_T17_33_14,P20211210_16_46,35,39,64,0,n,gomenne,%LH,LHL%,n,0.06286800087668709,54.1981363724432,123.84894960091506,0.4519232120532093,53.86746684029828,49.1083114996418
P20211210_16_46_Q107_T17_33_14,P20211210_16_46,35,39,64,0,ne,gomenne,%LH,LHL%,n,0.18242026483891183,55.366806633264986,155.1847439949792,0.4519232120532093,53.86746684029828,49.1083114996418
P20211210_16_46_Q108_T17_34_42,P20211210_16_46,41,1,78,1,mo,moosiwakearimasen,%LH,LHL%,a,0.07602503814359585,55.56064414826309,132.3527279858113,0.9032466695839633,62.19298757142503,66.35619657428661
P20211210_16_46_Q108_T17_34_42,P20211210_16_46,41,1,78,1,o,moosiwakearimasen,%LH,LHL%,a,0.02143126403509321,56.5549838981448,131.84315121928282,0.9032466695839633,62.19298757142503,66.35619657428661
P20211210_16_46_Q108_T17_34_42,P20211210_16_46,41,1,78,1,si,moosiwakearimasen,%LH,LHL%,a,0.11133226962337373,59.47765276692657,151.06341352693045,0.9032466695839633,62.19298757142503,66.35619657428661
P20211210_16_46_Q108_T17_34_42,P20211210_16_46,41,1,78,1,wa,moosiwakearimasen,%LH,LHL%,a,0.08520131807238696,64.51016751209302,140.9893766141965,0.9032466695839633,62.19298757142503,66.35619657428661
P20211210_16_46_Q108_T17_34_42,P20211210_16_46,41,1,78,1,ke,moosiwakearimasen,%LH,LHL%,a,0.1479953220353475,64.22317571179786,147.73324096757824,0.9032466695839633,62.19298757142503,66.35619657428661
P20211210_16_46_Q108_T17_34_42,P20211210_16_46,41,1,78,1,a,moosiwakearimasen,%LH,LHL%,a,0.041433517692736066,66.19408236591967,132.16074694080908,0.9032466695839633,62.19298757142503,66.35619657428661
P20211210_16_46_Q108_T17_34_42,P20211210_16_46,41,1,78,1,ri,moosiwakearimasen,%LH,LHL%,a,0.0564580045096692,62.830351205097166,133.66227623596708,0.9032466695839633,62.19298757142503,66.35619657428661
P20211210_16_46_Q108_T17_34_42,P20211210_16_46,41,1,78,1,ma,moosiwakearimasen,%LH,LHL%,a,0.12371698240647988,62.5582144150036,130.8229782084766,0.9032466695839633,62.19298757142503,66.35619657428661
P20211210_16_46_Q108_T17_34_42,P20211210_16_46,41,1,78,1,se,moosiwakearimasen,%LH,LHL%,a,0.17079161380129682,60.96698995732845,161.7491407836789,0.9032466695839633,62.19298757142503,66.35619657428661
P20211210_16_46_Q108_T17_34_42,P20211210_16_46,41,1,78,1,n,moosiwakearimasen,%LH,LHL%,a,0.06886133926398408,52.268843922777215,109.84637977714411,0.9032466695839633,62.19298757142503,66.35619657428661
P20211210_16_46_Q109_T17_59_11,P20211210_16_46,69,40,9,1,go,gomenne,%LH,LHL%,n,0.0714769012784755,55.21618738352346,116.07062285097199,0.5381603939259753,60.51207337565864,81.68272963696961
P20211210_16_46_Q109_T17_59_11,P20211210_16_46,69,40,9,1,me,gomenne,%LH,LHL%,n,0.16850495213177386,61.42227097207461,143.52906274494617,0.5381603939259753,60.51207337565864,81.68272963696961
P20211210_16_46_Q109_T17_59_11,P20211210_16_46,69,40,9,1,n,gomenne,%LH,LHL%,n,0.06517515754967029,58.49284713098171,150.64853619837606,0.5381603939259753,60.51207337565864,81.68272963696961
P20211210_16_46_Q109_T17_59_11,P20211210_16_46,69,40,9,1,ne,gomenne,%LH,LHL%,n,0.2330033829660556,61.12483996886867,191.20441977978368,0.5381603939259753,60.51207337565864,81.68272963696961
P20211210_16_46_Q110_T17_58_07,P20211210_16_46,65,90,20,1,mo,moosiwakenaidesu,%LH,LHL%,su,0.07051512574200947,53.65023750642135,123.41794566150097,1.4151087491314251,60.96665240802291,48.80443328003332
P20211210_16_46_Q110_T17_58_07,P20211210_16_46,65,90,20,1,o,moosiwakenaidesu,%LH,LHL%,su,0.03770151946753075,56.38001504805822,121.49232156195949,1.4151087491314251,60.96665240802291,48.80443328003332
P20211210_16_46_Q110_T17_58_07,P20211210_16_46,65,90,20,1,si,moosiwakenaidesu,%LH,LHL%,su,0.10712134460194489,62.85577098103418,152.83713672854032,1.4151087491314251,60.96665240802291,48.80443328003332
P20211210_16_46_Q110_T17_58_07,P20211210_16_46,65,90,20,1,wa,moosiwakenaidesu,%LH,LHL%,su,0.06231285378608231,68.5664320809404,152.14770454348863,1.4151087491314251,60.96665240802291,48.80443328003332
P20211210_16_46_Q110_T17_58_07,P20211210_16_46,65,90,20,1,ke,moosiwakenaidesu,%LH,LHL%,su,0.10671536817580374,65.91344541540123,154.54546791414438,1.4151087491314251,60.96665240802291,48.80443328003332
P20211210_16_46_Q110_T17_58_07,P20211210_16_46,65,90,20,1,n,moosiwakenaidesu,%LH,LHL%,su,0.07094078738723208,63.300833442539826,138.06731279572236,1.4151087491314251,60.96665240802291,48.80443328003332
P20211210_16_46_Q110_T17_58_07,P20211210_16_46,65,90,20,1,a,moosiwakenaidesu,%LH,LHL%,su,0.04409832729476593,63.73138999352303,140.3363898216052,1.4151087491314251,60.96665240802291,48.80443328003332
P20211210_16_46_Q110_T17_58_07,P20211210_16_46,65,90,20,1,i,moosiwakenaidesu,%LH,LHL%,su,0.03547039369361615,61.888227033130725,140.911963920743,1.4151087491314251,60.96665240802291,48.80443328003332
P20211210_16_46_Q110_T17_58_07,P20211210_16_46,65,90,20,1,de,moosiwakenaidesu,%LH,LHL%,su,0.12120181698226928,63.43950343118831,137.11685846745343,1.4151087491314251,60.96665240802291,48.80443328003332
P20211210_16_46_Q110_T17_58_07,P20211210_16_46,65,90,20,1,su,moosiwakenaidesu,%LH,LHL%,su,0.7590312120001705,50.53309893700589,107.18414347185777,1.4151087491314251,60.96665240802291,48.80443328003332
P20211210_16_46_Q112_T17_52_43,P20211210_16_46,73,71,22,1,mo,moosiwakenaidesu,%LH,LHL%,i,0.09262987517463117,52.5707806806827,131.50239693057986,1.265908281357651,57.45286931586345,480.52356830707345
P20211210_16_46_Q112_T17_52_43,P20211210_16_46,73,71,22,1,o,moosiwakenaidesu,%LH,LHL%,i,0.05664583076025553,55.425322374848925,134.4794740954968,1.265908281357651,57.45286931586345,480.52356830707345
P20211210_16_46_Q112_T17_52_43,P20211210_16_46,73,71,22,1,si,moosiwakenaidesu,%LH,LHL%,i,0.13442816553553194,59.20972964147935,160.41540955437745,1.265908281357651,57.45286931586345,480.52356830707345
P20211210_16_46_Q112_T17_52_43,P20211210_16_46,73,71,22,1,wa,moosiwakenaidesu,%LH,LHL%,i,0.07101865349046976,59.95655288168389,143.6197490750727,1.265908281357651,57.45286931586345,480.52356830707345
P20211210_16_46_Q112_T17_52_43,P20211210_16_46,73,71,22,1,ke,moosiwakenaidesu,%LH,LHL%,i,0.1315562012027225,58.995008142445506,151.44900104605168,1.265908281357651,57.45286931586345,480.52356830707345
P20211210_16_46_Q112_T17_52_43,P20211210_16_46,73,71,22,1,n,moosiwakenaidesu,%LH,LHL%,i,0.04164216317613256,57.9872020969104,146.00080712180963,1.265908281357651,57.45286931586345,480.52356830707345
P20211210_16_46_Q112_T17_52_43,P20211210_16_46,73,71,22,1,a,moosiwakenaidesu,%LH,LHL%,i,0.06763681284806644,60.799441508892116,147.04120420542043,1.265908281357651,57.45286931586345,480.52356830707345
P20211210_16_46_Q112_T17_52_43,P20211210_16_46,73,71,22,1,i,moosiwakenaidesu,%LH,LHL%,i,0.060027671402658855,59.996373917998405,142.66059238257554,1.265908281357651,57.45286931586345,480.52356830707345
P20211210_16_46_Q112_T17_52_43,P20211210_16_46,73,71,22,1,de,moosiwakenaidesu,%LH,LHL%,i,0.13301120333356908,60.530791503061636,127.25885360086664,1.265908281357651,57.45286931586345,480.52356830707345
P20211210_16_46_Q112_T17_52_43,P20211210_16_46,73,71,22,1,su,moosiwakenaidesu,%LH,LHL%,i,0.47731170443361326,51.215835995911746,579.6192428286389,1.265908281357651,57.45286931586345,480.52356830707345
P20211210_16_46_Q113_T18_07_14,P20211210_16_46,33,62,39,1,su,sumimasen,%LH,LHL%,ma,0.10926714254059833,45.138521379075236,--undefined--,0.5803697407074405,64.36503362047648,77.52155790493539
P20211210_16_46_Q113_T18_07_14,P20211210_16_46,33,62,39,1,mi,sumimasen,%LH,LHL%,ma,0.11284967180422456,59.280625313749724,159.20483699743815,0.5803697407074405,64.36503362047648,77.52155790493539
P20211210_16_46_Q113_T18_07_14,P20211210_16_46,33,62,39,1,ma,sumimasen,%LH,LHL%,ma,0.08598070232702826,67.48205286089197,169.12621510672267,0.5803697407074405,64.36503362047648,77.52155790493539
P20211210_16_46_Q113_T18_07_14,P20211210_16_46,33,62,39,1,se,sumimasen,%LH,LHL%,ma,0.2112990816255894,66.69110679124269,188.79130212606458,0.5803697407074405,64.36503362047648,77.52155790493539
P20211210_16_46_Q113_T18_07_14,P20211210_16_46,33,62,39,1,n,sumimasen,%LH,LHL%,ma,0.06097314240999996,54.85612249791204,144.96266028063962,0.5803697407074405,64.36503362047648,77.52155790493539
P20211210_16_46_Q114_T17_10_46,P20211210_16_46,87,71,37,1,go,gomenne,%LH,LHL%,ne,0.11222280194711809,48.62263809973774,127.76675233501958,0.8186685841262458,54.24249180356321,54.20442981041373
P20211210_16_46_Q114_T17_10_46,P20211210_16_46,87,71,37,1,me,gomenne,%LH,LHL%,ne,0.21243406639129825,53.40962722617117,122.94713647949176,0.8186685841262458,54.24249180356321,54.20442981041373
P20211210_16_46_Q114_T17_10_46,P20211210_16_46,87,71,37,1,n,gomenne,%LH,LHL%,ne,0.0832993993834279,53.01108271433498,124.29186951374977,0.8186685841262458,54.24249180356321,54.20442981041373
P20211210_16_46_Q114_T17_10_46,P20211210_16_46,87,71,37,1,ne,gomenne,%LH,LHL%,ne,0.41071231640440153,55.50919531714136,162.60219171704205,0.8186685841262458,54.24249180356321,54.20442981041373
P20211210_16_46_Q115_T17_32_36,P20211210_16_46,42,1,68,1,mo,moosiwakearimasen,%LH,LHL%,a,0.07621876320177312,54.912818745133876,141.5792005633457,0.8821088870452655,60.94988251459733,63.540392138640414
P20211210_16_46_Q115_T17_32_36,P20211210_16_46,42,1,68,1,o,moosiwakearimasen,%LH,LHL%,a,0.04489598380378412,58.62346059947562,144.97879210943373,0.8821088870452655,60.94988251459733,63.540392138640414
P20211210_16_46_Q115_T17_32_36,P20211210_16_46,42,1,68,1,si,moosiwakearimasen,%LH,LHL%,a,0.12007065435895758,59.211666593471975,158.94158168051038,0.8821088870452655,60.94988251459733,63.540392138640414
P20211210_16_46_Q115_T17_32_36,P20211210_16_46,42,1,68,1,wa,moosiwakearimasen,%LH,LHL%,a,0.0741305779085738,65.20610547681089,156.76389359829062,0.8821088870452655,60.94988251459733,63.540392138640414
P20211210_16_46_Q115_T17_32_36,P20211210_16_46,42,1,68,1,ke,moosiwakearimasen,%LH,LHL%,a,0.12376633654689362,62.42620756106386,150.51511498254558,0.8821088870452655,60.94988251459733,63.540392138640414
P20211210_16_46_Q115_T17_32_36,P20211210_16_46,42,1,68,1,a,moosiwakearimasen,%LH,LHL%,a,0.04594007645038389,66.16542968151039,142.40459906692618,0.8821088870452655,60.94988251459733,63.540392138640414
P20211210_16_46_Q115_T17_32_36,P20211210_16_46,42,1,68,1,ri,moosiwakearimasen,%LH,LHL%,a,0.04594007645038389,61.281373410318956,135.16787139378144,0.8821088870452655,60.94988251459733,63.540392138640414
P20211210_16_46_Q115_T17_32_36,P20211210_16_46,42,1,68,1,ma,moosiwakearimasen,%LH,LHL%,a,0.12249012871919596,59.29194762190658,135.37437578842244,0.8821088870452655,60.94988251459733,63.540392138640414
P20211210_16_46_Q115_T17_32_36,P20211210_16_46,42,1,68,1,se,moosiwakearimasen,%LH,LHL%,a,0.138864321997751,58.81696145379018,166.5509691134147,0.8821088870452655,60.94988251459733,63.540392138640414
P20211210_16_46_Q115_T17_32_36,P20211210_16_46,42,1,68,1,n,moosiwakearimasen,%LH,LHL%,a,0.08979196760756847,52.92139167004222,128.5162381126977,0.8821088870452655,60.94988251459733,63.540392138640414
